,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
65,167,95,8,23,9,0.9762762188911438,0.0036165607161819935,0.0030482241418212652,0.0018959736917167902,0.0016408261144533753
66,50,44,129,23,123,0.36348414421081543,0.12118785083293915,0.0933782309293747,0.06870249658823013,0.04232057183980942
67,64,70,17,136,109,0.5076438188552856,0.2818385362625122,0.04337485507130623,0.03694423660635948,0.02706291154026985
68,136,112,24,97,70,0.30441898107528687,0.21118173003196716,0.17577405273914337,0.15786966681480408,0.03615454211831093
69,136,112,24,97,70,0.30441898107528687,0.21118173003196716,0.17577405273914337,0.15786966681480408,0.03615454211831093
70,136,112,198,113,24,0.5575262308120728,0.40393075346946716,0.015400312840938568,0.007182086817920208,0.006303797475993633
71,136,112,198,113,24,0.5575262308120728,0.40393075346946716,0.015400312840938568,0.007182086817920208,0.006303797475993633
72,195,136,112,127,113,0.22614321112632751,0.20376603305339813,0.090126633644104,0.0713060051202774,0.061363331973552704
73,23,121,122,123,197,0.26799577474594116,0.05671190470457077,0.049288876354694366,0.03899054974317551,0.03896685689687729
74,136,112,198,113,24,0.5575262308120728,0.40393075346946716,0.015400312840938568,0.007182086817920208,0.006303797475993633
75,195,136,112,127,113,0.22614321112632751,0.20376603305339813,0.090126633644104,0.0713060051202774,0.061363331973552704
76,136,112,198,113,24,0.5575262308120728,0.40393075346946716,0.015400312840938568,0.007182086817920208,0.006303797475993633
77,195,136,112,127,113,0.22614321112632751,0.20376603305339813,0.090126633644104,0.0713060051202774,0.061363331973552704
78,64,70,109,136,108,0.383018434047699,0.3216794431209564,0.0966339036822319,0.07018198817968369,0.0555768720805645
79,136,112,113,198,24,0.4794229567050934,0.3731161952018738,0.04828173667192459,0.037125345319509506,0.024892020970582962
80,112,136,113,198,64,0.4048977792263031,0.27940255403518677,0.13040973246097565,0.05920496582984924,0.04402516037225723
81,112,136,198,113,64,0.4297603964805603,0.42891725897789,0.03883831948041916,0.016015930101275444,0.013713139109313488
82,23,121,122,123,197,0.26799577474594116,0.05671190470457077,0.049288876354694366,0.03899054974317551,0.03896685689687729
83,64,70,17,136,109,0.5076438188552856,0.2818385362625122,0.04337485507130623,0.03694423660635948,0.02706291154026985
