,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
74,195,138,154,25,104,0.2918357253074646,0.23460838198661804,0.16212990880012512,0.03746373578906059,0.029890041798353195
75,184,21,171,41,61,0.2802329659461975,0.20621347427368164,0.11656655371189117,0.054003845900297165,0.05348547175526619
76,97,167,24,136,64,0.31033873558044434,0.29690033197402954,0.0991521030664444,0.04681890830397606,0.04374808073043823
77,130,13,171,94,184,0.2616373896598816,0.1368195116519928,0.11869873106479645,0.11130955070257187,0.06487606465816498
78,97,24,112,136,167,0.4134085774421692,0.2924979329109192,0.07151993364095688,0.0600186288356781,0.033432748168706894
79,31,18,171,15,152,0.12183620780706406,0.11212047189474106,0.041180841624736786,0.04017570987343788,0.03384196013212204
80,112,136,97,24,198,0.4228401780128479,0.41922712326049805,0.06348321586847305,0.03895757719874382,0.014302322641015053
81,26,168,90,98,181,0.23649778962135315,0.08407346904277802,0.07677201926708221,0.051962804049253464,0.03753826767206192
82,21,61,133,41,62,0.3889016807079315,0.11400751769542694,0.07572908699512482,0.06578530371189117,0.04947648197412491
83,184,32,130,21,56,0.09551538527011871,0.08795904368162155,0.0841330960392952,0.07815400511026382,0.06847257912158966
84,131,55,204,28,186,0.6383435130119324,0.060916025191545486,0.05016181990504265,0.03038359060883522,0.027400165796279907
85,184,171,143,133,130,0.10680775344371796,0.09556777030229568,0.0734153762459755,0.05266318842768669,0.05200850963592529
86,0,21,41,184,61,0.18199077248573303,0.12911491096019745,0.07461726665496826,0.06413628160953522,0.05596001818776131
87,156,133,41,21,0,0.13004276156425476,0.1290658861398697,0.10016770660877228,0.09703712165355682,0.07163768261671066
88,21,61,62,184,32,0.2572796940803528,0.18710573017597198,0.09080479294061661,0.07448775321245193,0.07347936183214188
89,184,171,61,21,62,0.4763258099555969,0.08582174777984619,0.044587329030036926,0.04454870522022247,0.04240142181515694
90,21,61,143,184,0,0.20799431204795837,0.19528666138648987,0.08101353049278259,0.06676460802555084,0.06333298236131668
91,184,21,133,171,32,0.3307158946990967,0.0956416204571724,0.05517522618174553,0.04956508055329323,0.04290921986103058
92,138,154,31,25,184,0.09142480045557022,0.07123361527919769,0.06535221636295319,0.05581950396299362,0.04874790459871292
93,184,171,52,31,7,0.6725136041641235,0.10362987220287323,0.04471450299024582,0.02722102776169777,0.02592942677438259
94,184,171,132,130,21,0.8121136426925659,0.1018371731042862,0.01779663935303688,0.0138168316334486,0.00627430435270071
95,184,90,171,52,21,0.19234833121299744,0.1589357554912567,0.08377817273139954,0.07845818251371384,0.07596325874328613
96,151,13,94,57,143,0.2039240300655365,0.17425236105918884,0.08732621371746063,0.07168222218751907,0.05808586627244949
97,109,108,110,84,70,0.473904550075531,0.2983374297618866,0.11187577247619629,0.0491163469851017,0.021002011373639107
98,41,184,90,170,21,0.1719558835029602,0.12344227731227875,0.07148163765668869,0.06098470836877823,0.060192953795194626
99,64,136,108,109,70,0.17822417616844177,0.13255031406879425,0.09771007299423218,0.07318608462810516,0.0679457038640976
100,184,21,143,31,171,0.39100292325019836,0.13362739980220795,0.06955040991306305,0.06707613915205002,0.03085516020655632
