,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
64,197,121,171,90,170,0.17091523110866547,0.13604053854942322,0.08447636663913727,0.06795807182788849,0.06546607613563538
65,47,128,163,90,102,0.2794998288154602,0.27717143297195435,0.06418190151453018,0.05414729565382004,0.05395517498254776
66,195,136,112,64,70,0.2632724642753601,0.1608915627002716,0.09767735004425049,0.0708407610654831,0.07033468782901764
67,90,65,102,47,111,0.1865217387676239,0.12226666510105133,0.09027373790740967,0.08049450814723969,0.07706241309642792
68,31,90,196,156,47,0.3679814338684082,0.1616300791501999,0.07964251190423965,0.07824502885341644,0.04933125898241997
69,90,47,128,156,170,0.1351052075624466,0.12149067223072052,0.12018927186727524,0.11807852983474731,0.10369601100683212
70,136,112,97,195,64,0.2315523624420166,0.16183771193027496,0.15389104187488556,0.10140706598758698,0.07522930204868317
71,163,47,121,193,148,0.14265546202659607,0.08515084534883499,0.07513438165187836,0.06647907942533493,0.056046802550554276
72,163,102,47,128,111,0.27017366886138916,0.20679867267608643,0.17287921905517578,0.15065066516399384,0.048915963619947433
73,170,197,137,193,83,0.9403236508369446,0.010619414038956165,0.005439091939479113,0.004839320667088032,0.004659564234316349
74,90,47,102,128,65,0.5416523218154907,0.07486848533153534,0.053928084671497345,0.040532343089580536,0.03406260162591934
75,64,136,112,70,97,0.21923956274986267,0.1927908957004547,0.18760046362876892,0.15654170513153076,0.06466050446033478
76,154,138,25,143,13,0.15703268349170685,0.15037134289741516,0.06259886175394058,0.05698298662900925,0.048293016850948334
77,8,129,9,93,136,0.11815185844898224,0.0738927498459816,0.07228592038154602,0.07129863649606705,0.07090304046869278
78,112,136,109,108,113,0.3133646547794342,0.26701879501342773,0.08737439662218094,0.05127822235226631,0.04438510537147522
79,121,122,35,193,197,0.3095475435256958,0.17869976162910461,0.14076507091522217,0.11170971393585205,0.062291838228702545
80,24,97,112,136,66,0.7560129761695862,0.20660455524921417,0.009655442088842392,0.009287026710808277,0.0069696931168437
81,112,136,64,113,70,0.33862733840942383,0.27356064319610596,0.09121371805667877,0.05308793857693672,0.03841228783130646
82,112,11,136,24,97,0.3211573660373688,0.23964044451713562,0.16490226984024048,0.07794909179210663,0.05931766703724861
83,3,121,197,138,43,0.1732214391231537,0.08926170319318771,0.049797989428043365,0.049338288605213165,0.042074963450431824
84,136,24,112,195,66,0.18701334297657013,0.15119247138500214,0.13782410323619843,0.1202770322561264,0.07190758734941483
85,115,75,43,91,55,0.15809543430805206,0.08719832450151443,0.08361800014972687,0.07401436567306519,0.07388864457607269
86,167,45,46,24,97,0.1597783863544464,0.14304450154304504,0.07767782360315323,0.07726772129535675,0.05780867487192154
87,112,136,64,70,113,0.3074418008327484,0.19235678017139435,0.14277611672878265,0.06513946503400803,0.046959977596998215
88,136,112,113,198,129,0.28477510809898376,0.19358114898204803,0.12359286844730377,0.08377636969089508,0.0681147426366806
89,112,136,113,64,195,0.31582027673721313,0.24128182232379913,0.0964919924736023,0.07570767402648926,0.047917433083057404
90,112,136,113,198,64,0.3103142976760864,0.26756882667541504,0.17910774052143097,0.03592371195554733,0.022367890924215317
91,195,138,104,115,43,0.2553233206272125,0.14782585203647614,0.08142329007387161,0.0785452201962471,0.0637490302324295
92,138,71,164,67,204,0.1347844898700714,0.11456280946731567,0.09438873827457428,0.0856497585773468,0.06560956686735153
93,65,163,47,128,90,0.29830217361450195,0.20031046867370605,0.11093632131814957,0.09731604158878326,0.04703931510448456
94,24,66,97,39,127,0.7052589654922485,0.10806107521057129,0.08914356678724289,0.029016444459557533,0.010992325842380524
95,64,70,109,152,108,0.63686603307724,0.280790239572525,0.014099654741585255,0.013669589534401894,0.013573314063251019
96,121,193,156,102,170,0.18204465508460999,0.10589790344238281,0.10132195800542831,0.0972776785492897,0.08750685304403305
97,64,70,136,112,152,0.7229865193367004,0.2531900405883789,0.013076474890112877,0.0025434414856135845,0.0012816255912184715
98,90,102,47,65,156,0.5867070555686951,0.060547035187482834,0.057236455380916595,0.04213515669107437,0.029097776859998703
99,24,112,136,97,66,0.3278605341911316,0.2748873829841614,0.18084542453289032,0.07459228485822678,0.041465550661087036
100,26,65,90,47,128,0.3363521993160248,0.2695024907588959,0.2412889003753662,0.031814321875572205,0.02784130536019802
101,90,47,163,65,128,0.4485960900783539,0.14814889430999756,0.10151956230401993,0.08586569130420685,0.049974605441093445
102,195,154,138,4,121,0.2948012948036194,0.1319780796766281,0.07994628697633743,0.05209261178970337,0.04260377213358879
103,128,195,47,25,91,0.10014267265796661,0.09220908582210541,0.07452694326639175,0.05469043180346489,0.05358686298131943
104,24,97,195,66,11,0.8266401290893555,0.10244085639715195,0.016909204423427582,0.012780876830220222,0.007252264767885208
105,115,171,21,130,184,0.13496829569339752,0.11660955846309662,0.08850575238466263,0.07552498579025269,0.05388081818819046
106,129,64,136,152,112,0.21315725147724152,0.11163739114999771,0.10802563279867172,0.07276485860347748,0.06455912441015244
107,142,43,164,138,71,0.16579891741275787,0.10476769506931305,0.09170742332935333,0.05310337617993355,0.052026741206645966
108,151,80,55,204,115,0.1452290266752243,0.1275896281003952,0.115384042263031,0.10468920320272446,0.0993485227227211
109,138,204,91,194,195,0.5556527376174927,0.1090824156999588,0.07149443030357361,0.0536864772439003,0.029011497274041176
110,24,97,66,11,95,0.6518203020095825,0.1361580640077591,0.08100341260433197,0.052131287753582,0.033352602273225784
111,195,138,139,141,154,0.35542428493499756,0.19051891565322876,0.07316312938928604,0.07253099977970123,0.04108738899230957
112,55,164,43,204,80,0.42184582352638245,0.22369322180747986,0.13744841516017914,0.030351707711815834,0.029949435964226723
113,43,55,67,91,204,0.2564601004123688,0.2229509800672531,0.053114086389541626,0.04096071049571037,0.039113692939281464
114,181,138,104,43,120,0.7160254716873169,0.10581345856189728,0.027422994375228882,0.020815085619688034,0.020400112494826317
115,138,195,71,113,136,0.22437620162963867,0.21080872416496277,0.1411733329296112,0.0822032019495964,0.06357182562351227
116,195,138,154,152,25,0.2156737744808197,0.16690096259117126,0.10742596536874771,0.037841904908418655,0.03086782619357109
117,164,43,55,71,195,0.33641645312309265,0.18553629517555237,0.08635371923446655,0.07550075650215149,0.05380774661898613
118,24,97,66,95,11,0.7660666704177856,0.2041226178407669,0.0174622293561697,0.0066344039514660835,0.003622144926339388
119,97,167,24,71,136,0.33978378772735596,0.2384442836046219,0.22081275284290314,0.03292445093393326,0.015369102358818054
120,4,31,184,111,120,0.15146756172180176,0.10208643972873688,0.058739256113767624,0.05337177589535713,0.04673708975315094
121,31,196,156,90,52,0.4671971797943115,0.3332422375679016,0.040185876190662384,0.034013159573078156,0.024990646168589592
122,136,24,112,97,195,0.20685791969299316,0.19734182953834534,0.17611457407474518,0.17276011407375336,0.0269472636282444
123,195,138,154,104,139,0.8168660402297974,0.05481674522161484,0.052666980773210526,0.010235614143311977,0.008198022842407227
124,195,154,138,152,26,0.5226446390151978,0.17821219563484192,0.06842446327209473,0.04395845904946327,0.012762175872921944
125,170,156,116,47,144,0.2322090119123459,0.13038073480129242,0.09448879212141037,0.06532099843025208,0.06095688417553902
126,97,24,195,66,167,0.5536095499992371,0.35744911432266235,0.011029444634914398,0.010428978130221367,0.007748429663479328
127,138,195,115,104,151,0.21532270312309265,0.1868785172700882,0.06320351362228394,0.05913199856877327,0.05156362056732178
128,57,138,195,113,115,0.6292916536331177,0.088521808385849,0.03831552714109421,0.03561783581972122,0.022711846977472305
129,112,136,64,70,24,0.2597511410713196,0.21483676135540009,0.12605388462543488,0.10757418721914291,0.05367469787597656
130,111,47,163,128,90,0.16204512119293213,0.1402023583650589,0.11257358640432358,0.10232201963663101,0.09462761133909225
131,171,13,133,170,41,0.12938739359378815,0.10165305435657501,0.08359494060277939,0.0821664109826088,0.07424242794513702
132,151,115,130,56,13,0.19959573447704315,0.11373629420995712,0.10434571653604507,0.09923379123210907,0.08144344389438629
133,112,136,85,64,70,0.294902503490448,0.2884625792503357,0.07007703930139542,0.05663277953863144,0.05425376817584038
134,47,128,163,161,156,0.3246959149837494,0.16427215933799744,0.13425633311271667,0.05364258214831352,0.050811588764190674
135,115,151,195,104,32,0.49542325735092163,0.1122686117887497,0.09787557274103165,0.05015356466174126,0.03913474455475807
136,164,55,43,162,186,0.16985288262367249,0.12193958461284637,0.10718275606632233,0.06836658716201782,0.06650708615779877
