,style1,style2,style3,style4,style5,sval1,sval2,sval3,sval4,sval5
60,184,7,81,4,21,0.6742051243782043,0.04478766396641731,0.028689688071608543,0.025901123881340027,0.022316019982099533
61,184,171,170,21,203,0.8535917401313782,0.07297211140394211,0.008948772214353085,0.00815954152494669,0.006086272653192282
62,184,171,132,133,189,0.7457190752029419,0.06927593052387238,0.04364890232682228,0.01896277628839016,0.013803290203213692
63,196,31,75,115,7,0.20914170145988464,0.0600942000746727,0.050560347735881805,0.048443228006362915,0.03803306818008423
64,18,8,49,123,99,0.2947573661804199,0.06618146598339081,0.0564020499587059,0.05612153932452202,0.04510194808244705
65,4,142,52,8,9,0.11796792596578598,0.09147052466869354,0.08447625488042831,0.06549499928951263,0.052441369742155075
66,184,7,171,4,31,0.9208471179008484,0.02249644696712494,0.010041230358183384,0.0072592878714203835,0.006111769936978817
67,184,171,21,132,61,0.9003410339355469,0.036926351487636566,0.011654003523290157,0.007123344577848911,0.006961413659155369
68,184,132,171,4,21,0.6128115653991699,0.17421235144138336,0.03335525467991829,0.026672791689634323,0.025037547573447227
69,184,132,171,188,31,0.6439874768257141,0.1925908327102661,0.032378293573856354,0.01669444516301155,0.01503684651106596
70,31,90,4,26,52,0.1670457273721695,0.14417006075382233,0.1330939084291458,0.07697851955890656,0.03493925556540489
71,184,171,21,61,4,0.8408754467964172,0.04680712893605232,0.0327865406870842,0.013665543869137764,0.012741024605929852
72,184,171,4,7,31,0.8534647226333618,0.048741597682237625,0.03732694312930107,0.014209270477294922,0.008512076921761036
73,167,184,4,169,168,0.2810770571231842,0.08372892439365387,0.05334322527050972,0.040523238480091095,0.03424610570073128
74,199,111,184,170,167,0.35195550322532654,0.1927172988653183,0.14674051105976105,0.10405965894460678,0.021196285262703896
75,184,4,52,171,199,0.4784098267555237,0.13438917696475983,0.07602672278881073,0.06351830065250397,0.05725191906094551
76,184,4,203,199,52,0.5681243538856506,0.132501021027565,0.08909083902835846,0.05256449431180954,0.04642060026526451
77,184,4,189,188,132,0.33234474062919617,0.1217590793967247,0.09406977146863937,0.05735132843255997,0.04425965994596481
78,14,40,193,155,48,0.16039887070655823,0.10350261628627777,0.054133377969264984,0.034261781722307205,0.0323110930621624
79,132,4,184,188,123,0.22944200038909912,0.1137007623910904,0.10967125743627548,0.07614468038082123,0.06966008991003036
80,7,4,31,52,143,0.54515540599823,0.07955390214920044,0.0672709196805954,0.06545700132846832,0.043950337916612625
81,36,99,152,39,49,0.7699137330055237,0.08688575029373169,0.06127620488405228,0.02249797433614731,0.01789780706167221
82,184,7,4,171,31,0.8443862199783325,0.036849889904260635,0.03559993952512741,0.019913798198103905,0.013239976949989796
83,184,171,170,41,199,0.33215025067329407,0.15604467689990997,0.055323727428913116,0.05024013668298721,0.048869580030441284
84,184,171,21,170,132,0.3433641493320465,0.26407143473625183,0.07827103137969971,0.06579213589429855,0.038259971886873245
85,184,4,171,203,132,0.788034200668335,0.13010960817337036,0.024215763434767723,0.011610785499215126,0.007933372631669044
86,184,4,203,171,142,0.7548734545707703,0.03617335110902786,0.029545098543167114,0.017674556002020836,0.01639849692583084
87,13,130,32,151,94,0.2039250135421753,0.10601494461297989,0.09131582826375961,0.0826360285282135,0.07109741866588593
88,171,184,75,130,2,0.2775033712387085,0.21341843903064728,0.12334884703159332,0.07712675631046295,0.06652984023094177
89,65,156,31,184,90,0.10757758468389511,0.07168940454721451,0.07130219042301178,0.06323576718568802,0.0467597134411335
90,184,171,132,4,81,0.6968559622764587,0.08504344522953033,0.06032298877835274,0.03822912275791168,0.012411105446517467
91,172,5,142,126,18,0.5442382097244263,0.06484543532133102,0.0608825609087944,0.05651012063026428,0.05015578866004944
92,81,143,184,133,21,0.10645810514688492,0.09302102029323578,0.09079041332006454,0.08661681413650513,0.07236849516630173
93,184,170,171,4,52,0.7241036295890808,0.07691296935081482,0.06269527971744537,0.061460793018341064,0.011340949684381485
94,184,203,4,7,62,0.7264881134033203,0.04880618676543236,0.037313997745513916,0.02712443098425865,0.02224903739988804
